age,educational-num,race,gender,hours-per-week,income,gender_encoded,income_encoded,race_encoded,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed
51,10,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
35,9,Black,Male,50,>50K,1,1,0,False,False,True,False,False,False,False
58,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
49,16,White,Female,60,>50K,0,1,1,True,False,False,False,False,False,False
47,13,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
51,12,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
43,9,White,Female,46,<=50K,0,0,1,False,False,False,False,True,False,False
34,10,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
43,9,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
42,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
36,7,Other,Female,30,<=50K,0,0,4,False,False,False,False,False,True,False
19,5,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
26,10,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
38,9,White,Male,43,<=50K,1,0,1,False,False,True,False,False,False,False
60,10,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
22,10,White,Male,18,<=50K,1,0,1,False,False,False,False,True,False,False
41,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
20,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
35,11,Black,Male,40,<=50K,1,0,0,False,False,False,True,False,False,False
28,7,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
36,11,Black,Female,40,<=50K,0,0,0,False,False,True,False,False,False,False
52,9,White,Female,60,<=50K,0,0,1,False,False,True,False,False,False,False
43,13,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
23,13,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
39,9,White,Female,37,<=50K,0,0,1,True,False,False,False,False,False,False
32,15,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
32,6,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
22,13,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
26,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
36,14,White,Male,70,>50K,1,1,1,False,False,True,False,False,False,False
30,10,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
39,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
81,3,Asian-Pac-Islander,Female,6,<=50K,0,0,2,False,False,False,False,False,False,True
65,12,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
50,3,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
30,13,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
55,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
60,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
44,13,White,Female,75,<=50K,0,0,1,True,False,False,False,False,False,False
51,4,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
38,10,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
29,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
25,9,White,Male,65,<=50K,1,0,1,False,False,True,False,False,False,False
45,14,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,False,False,True
27,13,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
57,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
31,9,White,Male,28,<=50K,1,0,1,True,False,False,False,False,False,False
49,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
26,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
34,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
55,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
33,11,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
22,10,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,False,False,True,False,False,False,False
19,9,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
35,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
35,13,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
55,13,White,Male,15,>50K,1,1,1,False,False,True,False,False,False,False
46,13,White,Female,37,<=50K,0,0,1,True,False,False,False,False,False,False
26,3,White,Female,8,<=50K,0,0,1,False,False,False,True,False,False,False
88,7,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
50,4,White,Male,36,<=50K,1,0,1,False,False,True,False,False,False,False
48,10,White,Male,70,<=50K,1,0,1,False,False,False,False,True,False,False
40,9,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
47,7,White,Male,70,<=50K,1,0,1,False,False,True,False,False,False,False
39,13,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
25,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
44,14,Black,Male,60,>50K,1,1,0,False,False,True,False,False,False,False
41,10,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
31,9,White,Female,36,<=50K,0,0,1,False,False,False,False,True,False,False
57,16,White,Male,70,>50K,1,1,1,False,False,True,False,False,False,False
20,10,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
36,10,White,Female,40,>50K,0,1,1,True,False,False,False,False,False,False
53,12,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
71,4,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
39,10,White,Female,21,<=50K,0,0,1,False,False,True,False,False,False,False
34,10,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
49,13,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
54,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
37,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
43,9,White,Female,15,<=50K,0,0,1,False,False,True,False,False,False,False
47,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
43,13,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
48,9,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
35,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
38,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
27,13,Asian-Pac-Islander,Male,50,<=50K,1,0,2,False,False,False,False,True,False,False
37,6,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
61,12,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,False,True
43,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
27,10,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
39,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
47,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
23,13,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
33,9,White,Male,62,<=50K,1,0,1,False,False,True,False,False,False,False
44,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
42,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
49,13,White,Male,43,>50K,1,1,1,False,False,True,False,False,False,False
43,15,White,Female,32,<=50K,0,0,1,False,False,False,False,True,False,False
41,9,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
21,10,Asian-Pac-Islander,Male,20,<=50K,1,0,2,False,False,False,False,True,False,False
29,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
38,9,White,Male,60,<=50K,1,0,1,True,False,False,False,False,False,False
25,13,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
75,6,White,Female,60,<=50K,0,0,1,False,False,False,False,False,False,True
52,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
33,13,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
25,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
17,7,White,Female,14,<=50K,0,0,1,False,False,False,False,True,False,False
36,10,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
52,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
22,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
54,12,White,Male,32,<=50K,1,0,1,True,False,False,False,False,False,False
27,13,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
38,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
44,13,Black,Female,60,<=50K,0,0,0,False,False,False,False,False,True,False
63,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
51,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
17,7,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
30,13,White,Male,47,>50K,1,1,1,False,False,True,False,False,False,False
52,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
24,5,White,Male,10,<=50K,1,0,1,False,False,True,False,False,False,False
72,10,White,Male,15,<=50K,1,0,1,False,False,True,False,False,False,False
43,13,White,Male,15,<=50K,1,0,1,False,False,False,False,True,False,False
71,9,Asian-Pac-Islander,Female,20,<=50K,0,0,2,True,False,False,False,False,False,False
51,14,White,Male,70,>50K,1,1,1,False,False,True,False,False,False,False
43,10,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
30,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
19,10,White,Female,24,<=50K,0,0,1,False,False,False,False,True,False,False
52,9,White,Male,43,<=50K,1,0,1,False,False,True,False,False,False,False
60,5,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
30,13,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
60,9,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,False,False,True
40,13,White,Female,20,<=50K,0,0,1,False,False,True,False,False,False,False
49,10,White,Female,60,>50K,0,1,1,False,False,True,False,False,False,False
31,10,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
23,10,White,Female,26,<=50K,0,0,1,False,False,False,False,True,False,False
27,13,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
35,13,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
32,9,White,Female,68,<=50K,0,0,1,True,False,False,False,False,False,False
17,7,White,Female,19,<=50K,0,0,1,False,False,False,False,True,False,False
17,8,White,Female,8,<=50K,0,0,1,False,False,False,False,True,False,False
29,7,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
43,15,Asian-Pac-Islander,Male,70,>50K,1,1,2,False,False,True,False,False,False,False
40,9,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
43,14,White,Female,60,>50K,0,1,1,False,False,False,True,False,False,False
50,9,White,Female,37,<=50K,0,0,1,False,False,False,False,True,False,False
29,9,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,False,False,False,True,False,False,False
48,14,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
59,11,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
41,15,White,Male,60,>50K,1,1,1,False,False,False,False,True,False,False
47,11,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
32,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
28,9,Black,Female,50,<=50K,0,0,0,False,False,False,False,True,False,False
24,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
60,14,White,Female,25,<=50K,0,0,1,False,False,False,False,False,False,True
58,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
37,11,White,Female,32,<=50K,0,0,1,False,False,False,False,True,False,False
35,10,Other,Male,40,>50K,1,1,4,False,False,True,False,False,False,False
44,13,White,Male,43,<=50K,1,0,1,False,False,True,False,False,False,False
46,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
80,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
39,4,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
28,13,Black,Male,50,<=50K,1,0,0,False,False,False,False,True,False,False
30,13,Asian-Pac-Islander,Female,60,>50K,0,1,2,False,True,False,False,False,False,False
21,10,White,Male,15,<=50K,1,0,1,False,False,False,False,True,False,False
26,13,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
41,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
48,13,Asian-Pac-Islander,Male,40,>50K,1,1,2,False,False,True,False,False,False,False
46,10,Asian-Pac-Islander,Male,45,<=50K,1,0,2,False,False,False,False,True,False,False
44,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
56,9,White,Male,84,<=50K,1,0,1,False,False,True,False,False,False,False
27,15,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
60,9,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
60,6,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
30,9,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
40,16,White,Male,55,>50K,1,1,1,False,False,False,False,True,False,False
58,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
31,13,Amer-Indian-Eskimo,Male,60,<=50K,1,0,3,False,False,False,False,True,False,False
46,9,White,Male,41,>50K,1,1,1,False,False,True,False,False,False,False
33,9,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
37,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
21,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
17,7,White,Female,16,<=50K,0,0,1,False,False,False,False,True,False,False
47,14,Amer-Indian-Eskimo,Female,60,<=50K,0,0,3,False,False,False,False,True,False,False
39,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
32,5,White,Male,32,<=50K,1,0,1,False,False,True,False,False,False,False
24,6,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
30,9,Other,Female,45,<=50K,0,0,4,False,False,False,False,True,False,False
24,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
40,9,White,Female,24,>50K,0,1,1,False,False,True,False,False,False,False
28,14,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
25,8,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
30,10,Black,Male,45,<=50K,1,0,0,False,False,False,False,True,False,False
47,15,White,Male,35,>50K,1,1,1,False,False,True,False,False,False,False
37,14,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
61,6,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
23,10,White,Female,38,<=50K,0,0,1,False,False,False,False,True,False,False
30,11,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
48,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
30,9,Black,Female,38,<=50K,0,0,0,False,False,False,True,False,False,False
41,11,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
56,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
48,10,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
37,16,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
21,10,White,Male,16,<=50K,1,0,1,False,False,False,False,True,False,False
33,14,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
60,9,White,Male,20,<=50K,1,0,1,False,False,True,False,False,False,False
41,9,White,Female,15,<=50K,0,0,1,False,False,True,False,False,False,False
33,8,White,Female,50,<=50K,0,0,1,False,False,False,False,False,True,False
34,14,Asian-Pac-Islander,Female,40,<=50K,0,0,2,True,False,False,False,False,False,False
31,9,White,Female,99,<=50K,0,0,1,True,False,False,False,False,False,False
65,14,Black,Male,20,<=50K,1,0,0,False,False,False,False,False,True,False
30,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
61,7,White,Female,45,<=50K,0,0,1,False,False,False,False,False,False,True
29,10,White,Female,21,<=50K,0,0,1,True,False,False,False,False,False,False
22,10,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
30,10,White,Male,80,>50K,1,1,1,False,False,True,False,False,False,False
48,9,White,Male,60,<=50K,1,0,1,True,False,False,False,False,False,False
60,10,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
38,14,Asian-Pac-Islander,Female,40,>50K,0,1,2,False,False,False,False,True,False,False
22,10,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
21,9,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
32,13,White,Female,45,<=50K,0,0,1,True,False,False,False,False,False,False
38,11,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
60,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
24,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
41,14,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
